거래일자	종목명	거래수량	거래금액	거래세/농특세	정산금액	미수변제	예수금	대출상환금	담보대출상환금	매도담보상환금	신용거래구분(Hide)	세금합계	대출일	매체구분
	거래종류	거래단가	수수료	소득세/주민세	미수발생	연체변제	유가잔고	신용/대출이자	신용이자	매도담보상환이자	적요명(Hide)		상환차금	처리시간
2015-05-11	효성오앤비	295	"7,699,500"				"124,102,514"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"26,100.00"					"2,015"				KOSDAQ매도			0:38:31
2015-05-11	효성오앤비	15	"392,250"				"124,102,514"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"26,150.00"					"2,000"				KOSDAQ매도			0:38:31
2015-05-11	효성오앤비	200	"5,270,000"	"71,208"	"23,661,982"		"147,764,496"				보통매매			영웅문3
	보통매매  KOSDAQ매도	"26,350.00"	"3,560"				"1,800"				KOSDAQ매도			0:38:31
2015-05-11	효성오앤비	200	"5,150,000"				"147,764,496"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"25,750.00"					"1,600"				KOSDAQ매도			0:38:31
2015-05-11	효성오앤비	300	"7,740,000"	"38,666"	"12,849,404"		"160,613,900"				보통매매			영웅문S
	보통매매  KOSDAQ매도	"25,800.00"	"1,930"				"1,300"				KOSDAQ매도			0:38:31
2015-05-11	경동나비엔	100	"2,835,000"				"160,613,900"				보통매매			영웅문3
	보통매매  장내매도	"28,350.00"					"2,460"				장내매도			0:38:31
2015-05-11	경동나비엔	100	"2,850,000"				"160,613,900"				보통매매			영웅문3
	보통매매  장내매도	"28,500.00"					"2,360"				장내매도			0:38:31
2015-05-11	경동나비엔	53	"1,526,400"				"160,613,900"				보통매매			영웅문3
	보통매매  장내매도	"28,800.00"					"2,307"				장내매도			0:38:31
2015-05-11	경동나비엔	14	"403,900"	"22,834"	"7,591,326"		"168,205,226"				보통매매			영웅문3
	보통매매  장내매도	"28,850.00"	"1,140"				"2,293"				장내매도			0:38:31
2015-05-11	경동나비엔	100	"2,790,000"				"168,205,226"				보통매매			영웅문S
	보통매매  장내매도	"27,900.00"					"2,193"				장내매도			0:38:31
2015-05-11	경동나비엔	50	"1,397,500"				"168,205,226"				보통매매			영웅문S
	보통매매  장내매도	"27,950.00"					"2,143"				장내매도			0:38:31
2015-05-11	경동나비엔	200	"5,610,000"				"168,205,226"				보통매매			영웅문S
	보통매매  장내매도	"28,050.00"					"1,943"				장내매도			0:38:31
2015-05-11	경동나비엔	100	"2,810,000"	"37,812"	"12,567,798"		"180,773,024"				보통매매			영웅문S
	보통매매  장내매도	"28,100.00"	"1,890"				"1,843"				장내매도			0:38:31
2015-05-11	S&T모티브	34	"2,063,800"				"180,773,024"				보통매매			영웅문3
	보통매매  장내매도	"60,700.00"					566				장내매도			0:38:32
2015-05-11	S&T모티브	66	"4,012,800"				"180,773,024"				보통매매			영웅문3
	보통매매  장내매도	"60,800.00"					500				장내매도			0:38:32
2015-05-11	S&T모티브	200	"12,180,000"				"180,773,024"				보통매매			영웅문3
	보통매매  장내매도	"60,900.00"					300				장내매도			0:38:32
2015-05-11	S&T모티브	200	"12,240,000"	"91,484"	"30,400,546"		"211,173,570"				보통매매			영웅문3
	보통매매  장내매도	"61,200.00"	"4,570"				100				장내매도			0:38:32
2015-05-11	S&T모티브	100	"6,100,000"	"18,300"	"6,080,790"		"217,254,360"				보통매매			영웅문S
	보통매매  장내매도	"61,000.00"	910				0				장내매도			0:38:32
2015-05-11	씨에스윈드	100	"3,545,000"				"217,254,360"				보통매매			영웅문3
	보통매매  장내매도	"35,450.00"					100				장내매도			0:38:32
2015-05-11	씨에스윈드	100	"3,565,000"	"21,328"	"7,087,612"		"224,341,972"				보통매매			영웅문3
	보통매매  장내매도	"35,650.00"	"1,060"				0				장내매도			0:38:32
2015-05-12	경동나비엔	43	"1,274,950"	"3,822"	"1,270,938"		"225,612,910"				보통매매			영웅문S
	보통매매  장내매도	"29,650.00"	190				"1,800"				장내매도			0:40:59
2015-05-12	쎌바이오텍	10	"557,000"				"225,612,910"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"55,700.00"					"1,110"				KOSDAQ매수			0:40:59
2015-05-12	쎌바이오텍	10	"558,000"		"1,115,160"		"224,497,750"				보통매매			영웅문3
	보통매매  KOSDAQ매수	"55,800.00"	160				"1,120"				KOSDAQ매수			0:40:59
2015-05-12	효성오앤비	20	"527,000"				"224,497,750"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,350.00"					"1,320"				KOSDAQ매수			0:41:00
2015-05-12	효성오앤비	10	"264,000"				"224,497,750"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,400.00"					"1,330"				KOSDAQ매수			0:41:00
2015-05-12	효성오앤비	10	"264,500"				"224,497,750"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,450.00"					"1,340"				KOSDAQ매수			0:41:00
2015-05-12	효성오앤비	10	"265,000"		"1,320,690"		"223,177,060"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,500.00"	190				"1,350"				KOSDAQ매수			0:41:00
2015-05-12	S&T모티브	1	"60,000"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,000.00"					1				장내매수			0:41:00
2015-05-12	S&T모티브	1	"60,100"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,100.00"					2				장내매수			0:41:00
2015-05-12	S&T모티브	3	"180,600"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,200.00"					5				장내매수			0:41:00
2015-05-12	S&T모티브	1	"60,300"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,300.00"					6				장내매수			0:41:00
2015-05-12	S&T모티브	1	"60,400"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,400.00"					7				장내매수			0:41:00
2015-05-12	S&T모티브	2	"121,000"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,500.00"					9				장내매수			0:41:00
2015-05-12	S&T모티브	2	"121,200"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,600.00"					11				장내매수			0:41:00
2015-05-12	S&T모티브	1	"60,700"				"223,177,060"				보통매매			영웅문S
	보통매매  장내매수	"60,700.00"					12				장내매수			0:41:00
2015-05-12	S&T모티브	1	"60,800"		"785,210"		"222,391,850"				보통매매			영웅문S
	보통매매  장내매수	"60,800.00"	110				13				장내매수			0:41:00
2015-05-13	효성오앤비	10	"265,000"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,500.00"					"1,360"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	40	"1,064,000"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,600.00"					"1,400"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	30	"799,500"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,650.00"					"1,430"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	20	"534,000"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,700.00"					"1,450"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	10	"267,500"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,750.00"					"1,460"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	10	"268,000"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,800.00"					"1,470"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	10	"268,500"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,850.00"					"1,480"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	10	"269,000"				"222,391,850"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,900.00"					"1,490"				KOSDAQ매수			0:40:42
2015-05-13	효성오앤비	10	"269,500"		"4,005,600"		"218,386,250"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"26,950.00"	600				"1,500"				KOSDAQ매수			0:40:42
2015-05-13	S&T모티브	1	"64,200"		"64,200"		"218,322,050"				보통매매			영웅문S
	보통매매  장내매수	"64,200.00"					14				장내매수			0:40:42
2015-05-14	쎌바이오텍	6	"336,000"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,000.00"					"1,126"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	5	"280,500"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,100.00"					"1,131"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	4	"224,800"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,200.00"					"1,135"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	5	"281,500"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,300.00"					"1,140"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	3	"169,200"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,400.00"					"1,143"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	2	"113,000"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,500.00"					"1,145"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	2	"113,200"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,600.00"					"1,147"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	1	"56,700"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,700.00"					"1,148"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	1	"56,800"				"218,322,050"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,800.00"					"1,149"				KOSDAQ매수			0:41:00
2015-05-14	쎌바이오텍	1	"56,900"		"1,688,850"		"216,633,200"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,900.00"	250				"1,150"				KOSDAQ매수			0:41:00
2015-05-14	S&T모티브	1	"62,800"				"216,633,200"				보통매매			영웅문S
	보통매매  장내매수	"62,800.00"					15				장내매수			0:41:00
2015-05-14	S&T모티브	2	"125,800"				"216,633,200"				보통매매			영웅문S
	보통매매  장내매수	"62,900.00"					17				장내매수			0:41:00
2015-05-14	S&T모티브	1	"63,000"		"251,630"		"216,381,570"				보통매매			영웅문S
	보통매매  장내매수	"63,000.00"	30				18				장내매수			0:41:00
2015-05-15	KT	2	"61,400"				"216,381,570"				보통매매			영웅문S
	보통매매  장내매수	"30,700.00"					2				장내매수			0:41:09
2015-05-15	KT	1	"30,750"		"92,160"		"216,289,410"				보통매매			영웅문S
	보통매매  장내매수	"30,750.00"	10				3				장내매수			0:41:09
2015-05-18	쎌바이오텍	5	"285,500"				"216,289,410"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,100.00"					"1,155"				KOSDAQ매수			0:44:17
2015-05-18	쎌바이오텍	5	"289,500"				"216,289,410"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,900.00"					"1,160"				KOSDAQ매수			0:44:17
2015-05-18	쎌바이오텍	5	"290,000"				"216,289,410"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,000.00"					"1,165"				KOSDAQ매수			0:44:17
2015-05-18	쎌바이오텍	5	"290,500"				"216,289,410"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,100.00"					"1,170"				KOSDAQ매수			0:44:17
2015-05-18	쎌바이오텍	5	"291,000"				"216,289,410"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,200.00"					"1,175"				KOSDAQ매수			0:44:17
2015-05-18	쎌바이오텍	5	"291,500"		"1,738,260"		"214,551,150"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,300.00"	260				"1,180"				KOSDAQ매수			0:44:17
2015-05-18	KT	2	"60,900"				"214,551,150"				보통매매			영웅문S
	보통매매  장내매수	"30,450.00"					5				장내매수			0:44:17
2015-05-18	KT	6	"183,000"				"214,551,150"				보통매매			영웅문S
	보통매매  장내매수	"30,500.00"					11				장내매수			0:44:17
2015-05-18	KT	3	"91,650"				"214,551,150"				보통매매			영웅문S
	보통매매  장내매수	"30,550.00"					14				장내매수			0:44:17
2015-05-18	KT	1	"30,600"				"214,551,150"				보통매매			영웅문S
	보통매매  장내매수	"30,600.00"					15				장내매수			0:44:17
2015-05-18	KT	1	"30,650"		"396,850"		"214,154,300"				보통매매			영웅문S
	보통매매  장내매수	"30,650.00"	50				16				장내매수			0:44:17
2015-05-18	S&T모티브	2	"125,800"				"214,154,300"				보통매매			영웅문S
	보통매매  장내매수	"62,900.00"					20				장내매수			0:44:17
2015-05-18	S&T모티브	2	"126,000"				"214,154,300"				보통매매			영웅문S
	보통매매  장내매수	"63,000.00"					22				장내매수			0:44:17
2015-05-18	S&T모티브	2	"126,400"				"214,154,300"				보통매매			영웅문S
	보통매매  장내매수	"63,200.00"					24				장내매수			0:44:17
2015-05-18	S&T모티브	4	"253,600"				"214,154,300"				보통매매			영웅문S
	보통매매  장내매수	"63,400.00"					28				장내매수			0:44:17
2015-05-18	S&T모티브	2	"127,000"		"758,910"		"213,395,390"				보통매매			영웅문S
	보통매매  장내매수	"63,500.00"	110				30				장내매수			0:44:17
2015-05-20	쎌바이오텍	5	"288,500"				"213,395,390"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,700.00"					"1,185"				KOSDAQ매수			0:41:54
2015-05-20	쎌바이오텍	5	"289,000"				"213,395,390"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,800.00"					"1,190"				KOSDAQ매수			0:41:54
2015-05-20	쎌바이오텍	5	"289,500"				"213,395,390"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"57,900.00"					"1,195"				KOSDAQ매수			0:41:54
2015-05-20	쎌바이오텍	5	"290,000"		"1,157,170"		"212,238,220"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"58,000.00"	170				"1,200"				KOSDAQ매수			0:41:54
2015-05-20	풀무원	1	"196,500"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"196,500.00"					1				장내매수			0:41:54
2015-05-20	풀무원	1	"197,000"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"197,000.00"					2				장내매수			0:41:54
2015-05-20	풀무원	1	"197,500"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"197,500.00"					3				장내매수			0:41:54
2015-05-20	풀무원	1	"198,500"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"198,500.00"					4				장내매수			0:41:54
2015-05-20	풀무원	1	"199,000"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"199,000.00"					5				장내매수			0:41:54
2015-05-20	풀무원	1	"199,500"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"199,500.00"					6				장내매수			0:41:54
2015-05-20	풀무원	1	"200,500"				"212,238,220"				보통매매			영웅문S
	보통매매  장내매수	"200,500.00"					7				장내매수			0:41:54
2015-05-20	풀무원	1	"201,000"		"1,589,730"		"210,648,490"				보통매매			영웅문S
	보통매매  장내매수	"201,000.00"	230				8				장내매수			0:41:54
2015-05-21	효성오앤비	15	"456,750"				"210,648,490"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,450.00"					"1,515"				KOSDAQ매수			0:42:52
2015-05-21	효성오앤비	15	"457,500"				"210,648,490"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,500.00"					"1,530"				KOSDAQ매수			0:42:52
2015-05-21	효성오앤비	10	"305,500"				"210,648,490"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,550.00"					"1,540"				KOSDAQ매수			0:42:52
2015-05-21	효성오앤비	10	"306,000"				"210,648,490"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,600.00"					"1,550"				KOSDAQ매수			0:42:52
2015-05-21	효성오앤비	10	"306,500"		"1,832,520"		"208,815,970"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"30,650.00"	270				"1,560"				KOSDAQ매수			0:42:52
2015-05-21	경동나비엔	10	"302,500"				"208,815,970"				보통매매			영웅문S
	보통매매  장내매수	"30,250.00"					"1,810"				장내매수			0:42:52
2015-05-21	경동나비엔	10	"303,000"				"208,815,970"				보통매매			영웅문S
	보통매매  장내매수	"30,300.00"					"1,820"				장내매수			0:42:52
2015-05-21	경동나비엔	10	"303,500"				"208,815,970"				보통매매			영웅문S
	보통매매  장내매수	"30,350.00"					"1,830"				장내매수			0:42:52
2015-05-21	경동나비엔	10	"304,000"		"1,213,180"		"207,602,790"				보통매매			영웅문S
	보통매매  장내매수	"30,400.00"	180				"1,840"				장내매수			0:42:52
2015-05-21	KT	7	"210,700"				"207,602,790"				보통매매			영웅문S
	보통매매  장내매수	"30,100.00"					23				장내매수			0:42:52
2015-05-21	KT	4	"120,600"				"207,602,790"				보통매매			영웅문S
	보통매매  장내매수	"30,150.00"					27				장내매수			0:42:52
2015-05-21	KT	3	"90,600"				"207,602,790"				보통매매			영웅문S
	보통매매  장내매수	"30,200.00"					30				장내매수			0:42:52
2015-05-21	KT	2	"60,500"				"207,602,790"				보통매매			영웅문S
	보통매매  장내매수	"30,250.00"					32				장내매수			0:42:52
2015-05-21	KT	1	"30,300"		"512,770"		"207,090,020"				보통매매			영웅문S
	보통매매  장내매수	"30,300.00"	70				33				장내매수			0:42:52
2015-05-22	쎌바이오텍	5	"277,000"				"207,090,020"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"55,400.00"					"1,205"				KOSDAQ매수			0:42:55
2015-05-22	쎌바이오텍	5	"280,000"				"207,090,020"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,000.00"					"1,210"				KOSDAQ매수			0:42:55
2015-05-22	쎌바이오텍	10	"561,000"				"207,090,020"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,100.00"					"1,220"				KOSDAQ매수			0:42:55
2015-05-22	쎌바이오텍	5	"281,000"				"207,090,020"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,200.00"					"1,225"				KOSDAQ매수			0:42:55
2015-05-22	쎌바이오텍	5	"281,500"		"1,680,750"		"205,409,270"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"56,300.00"	250				"1,230"				KOSDAQ매수			0:42:55
2015-05-22	KT	10	"296,000"				"205,409,270"				보통매매			영웅문S
	보통매매  장내매수	"29,600.00"					43				장내매수			0:42:55
2015-05-22	KT	5	"148,250"				"205,409,270"				보통매매			영웅문S
	보통매매  장내매수	"29,650.00"					48				장내매수			0:42:55
2015-05-22	KT	5	"148,500"		"592,830"		"204,816,440"				보통매매			영웅문S
	보통매매  장내매수	"29,700.00"	80				53				장내매수			0:42:55
2015-05-22	S&T모티브	4	"251,200"				"204,816,440"				보통매매			영웅문S
	보통매매  장내매수	"62,800.00"					34				장내매수			0:42:55
2015-05-22	S&T모티브	2	"125,800"				"204,816,440"				보통매매			영웅문S
