거래일자	종목명	거래수량	거래금액	거래세/농특세	정산금액	미수변제	예수금	대출상환금	대출일	매체구분
	거래종류	거래단가	수수료	소득세/주민세	미수발생	연체변제	유가잔고	신용/대출이자	상환차금	처리시간
2015-08-11	쎌바이오텍	8	"484,000"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,500.00"					"1,608"			0:38:15
2015-08-11	쎌바이오텍	7	"424,200"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,600.00"					"1,615"			0:38:15
2015-08-11	쎌바이오텍	6	"364,200"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,700.00"					"1,621"			0:38:15
2015-08-11	쎌바이오텍	14	"851,200"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,800.00"					"1,635"			0:38:15
2015-08-11	쎌바이오텍	8	"487,200"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,900.00"					"1,643"			0:38:15
2015-08-11	쎌바이오텍	3	"183,000"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"61,000.00"					"1,646"			0:38:15
2015-08-11	쎌바이오텍	2	"122,200"				"15,940,783"			영웅문S(2015)
	보통매매 KOSDAQ매수	"61,100.00"					"1,648"			0:38:15
2015-08-11	쎌바이오텍	1	"61,200"		"2,977,640"		"12,963,143"			영웅문S(2015)
	보통매매 KOSDAQ매수	"61,200.00"	440				"1,649"			0:38:15
2015-08-12	쎌바이오텍	20	"1,174,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,700.00"					"1,669"			0:38:54
2015-08-12	쎌바이오텍	40	"2,352,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,800.00"					"1,709"			0:38:54
2015-08-12	쎌바이오텍	10	"589,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,900.00"					"1,719"			0:38:54
2015-08-12	쎌바이오텍	10	"590,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,000.00"					"1,729"			0:38:54
2015-08-12	쎌바이오텍	10	"591,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,100.00"					"1,739"			0:38:54
2015-08-12	쎌바이오텍	30	"1,776,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,200.00"					"1,769"			0:38:54
2015-08-12	쎌바이오텍	20	"1,186,000"				"22,367,063"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,300.00"					"1,789"			0:38:54
2015-08-12	쎌바이오텍	11	"653,400"		"8,912,730"		"13,454,333"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,400.00"	"1,330"				"1,800"			0:38:54
2015-08-13	쎌바이오텍	20	"1,154,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,700.00"					"1,820"			0:39:38
2015-08-13	쎌바이오텍	10	"578,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,800.00"					"1,830"			0:39:38
2015-08-13	쎌바이오텍	10	"579,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,900.00"					"1,840"			0:39:38
2015-08-13	쎌바이오텍	10	"580,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,000.00"					"1,850"			0:39:38
2015-08-13	쎌바이오텍	10	"582,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,200.00"					"1,860"			0:39:38
2015-08-13	쎌바이오텍	10	"583,000"				"10,713,743"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,300.00"					"1,870"			0:39:38
2015-08-13	쎌바이오텍	10	"584,000"		"4,640,690"		"6,073,053"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,400.00"	690				"1,880"			0:39:38
2015-08-17	쎌바이오텍	20	"1,108,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,400.00"					"1,900"			0:43:16
2015-08-17	쎌바이오텍	20	"1,110,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,500.00"					"1,920"			0:43:16
2015-08-17	쎌바이오텍	20	"1,112,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,600.00"					"1,940"			0:43:16
2015-08-17	쎌바이오텍	10	"557,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,700.00"					"1,950"			0:43:16
2015-08-17	쎌바이오텍	10	"558,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,800.00"					"1,960"			0:43:16
2015-08-17	쎌바이오텍	10	"559,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,900.00"					"1,970"			0:43:16
2015-08-17	쎌바이오텍	10	"560,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"56,000.00"					"1,980"			0:43:16
2015-08-17	쎌바이오텍	10	"565,000"				"10,740,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"56,500.00"					"1,990"			0:43:16
2015-08-17	쎌바이오텍	10	"566,000"		"6,696,000"		"4,044,013"			영웅문S(2015)
	보통매매 KOSDAQ매수	"56,600.00"	"1,000"				"2,000"			0:43:16
2015-08-20	쎌바이오텍	30	"1,623,000"				"8,086,645"			영웅문S(2015)
	보통매매 KOSDAQ매수	"54,100.00"					"2,030"			0:39:41
2015-08-20	쎌바이오텍	20	"1,084,000"				"8,086,645"			영웅문S(2015)
	보통매매 KOSDAQ매수	"54,200.00"					"2,050"			0:39:41
2015-08-20	쎌바이오텍	10	"543,000"		"3,250,480"		"4,836,165"			영웅문S(2015)
	보통매매 KOSDAQ매수	"54,300.00"	480				"2,060"			0:39:41
2015-08-21	쎌바이오텍	200	"10,160,000"				"4,358,095"			영웅문S(2015)
	보통매매 KOSDAQ매도	"50,800.00"					"1,860"			0:39:30
2015-08-21	쎌바이오텍	100	"5,090,000"	"45,750"	"15,201,970"		"19,560,065"			영웅문S(2015)
	보통매매 KOSDAQ매도	"50,900.00"	"2,280"				"1,760"			0:39:31
2015-08-21	쎌바이오텍	20	"1,064,000"				"62,925,587"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,200.00"					"1,780"			0:39:31
2015-08-21	쎌바이오텍	10	"533,000"				"62,925,587"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,300.00"					"1,790"			0:39:31
2015-08-21	쎌바이오텍	10	"534,000"		"2,131,310"		"60,794,277"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,400.00"	310				"1,800"			0:39:31
2015-08-27	쎌바이오텍	50	"2,442,500"							영웅문S(2015)
	보통매매 KOSDAQ매도	"48,850.00"					"1,750"			0:39:54
2015-08-27	쎌바이오텍	50	"2,450,000"							영웅문S(2015)
	보통매매 KOSDAQ매도	"49,000.00"					"1,700"			0:39:54
2015-08-27	쎌바이오텍	50	"2,452,500"							영웅문S(2015)
	보통매매 KOSDAQ매도	"49,050.00"					"1,650"			0:39:54
2015-08-27	쎌바이오텍	50	"2,465,000"							영웅문S(2015)
	보통매매 KOSDAQ매도	"49,300.00"					"1,600"			0:39:54
2015-08-27	쎌바이오텍	50	"2,467,500"							영웅문S(2015)
	보통매매 KOSDAQ매도	"49,350.00"					"1,550"			0:39:54
2015-08-27	쎌바이오텍	50	"2,505,000"	"44,345"	"14,735,945"		"14,735,945"			영웅문S(2015)
	보통매매 KOSDAQ매도	"50,100.00"	"2,210"				"1,500"			0:39:54
2015-10-02	쎌바이오텍	4	"240,000"				"25,556,860"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,000.00"					"1,504"			0:38:05
2015-10-02	쎌바이오텍	3	"180,300"				"25,556,860"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,100.00"					"1,507"			0:38:05
2015-10-02	쎌바이오텍	2	"120,400"				"25,556,860"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,200.00"					"1,509"			0:38:05
2015-10-02	쎌바이오텍	1	"60,300"		"601,090"		"24,955,770"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,300.00"	90				"1,510"			0:38:05
2015-10-12	쎌바이오텍	1	"59,500"				"9,154,428"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,500.00"					"1,511"			0:36:16
2015-10-12	쎌바이오텍	4	"238,400"				"9,154,428"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,600.00"					"1,515"			0:36:16
2015-10-12	쎌바이오텍	3	"179,100"				"9,154,428"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,700.00"					"1,518"			0:36:16
2015-10-12	쎌바이오텍	2	"119,600"				"9,154,428"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,800.00"					"1,520"			0:36:16
2015-10-12	쎌바이오텍	1	"59,900"		"656,590"		"8,497,838"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,900.00"	90				"1,521"			0:36:16
2015-10-15	쎌바이오텍	5	"275,000"				"57,306,675"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,000.00"					"1,526"			0:39:04
2015-10-15	쎌바이오텍	1	"55,100"		"330,140"		"56,976,535"			영웅문S(2015)
	보통매매 KOSDAQ매수	"55,100.00"	40				"1,527"			0:39:04
2015-10-28	쎌바이오텍	8	"499,200"				"21,755,745"			영웅문S(2015)
	보통매매 KOSDAQ매수	"62,400.00"					"1,535"			0:40:16
2015-10-28	쎌바이오텍	9	"562,500"				"21,755,745"			영웅문S(2015)
	보통매매 KOSDAQ매수	"62,500.00"					"1,544"			0:40:16
2015-10-28	쎌바이오텍	5	"313,000"				"21,755,745"			영웅문S(2015)
	보통매매 KOSDAQ매수	"62,600.00"					"1,549"			0:40:16
2015-10-28	쎌바이오텍	4	"250,800"				"21,755,745"			영웅문S(2015)
	보통매매 KOSDAQ매수	"62,700.00"					"1,553"			0:40:16
2015-10-28	쎌바이오텍	1	"62,800"		"1,688,550"		"20,067,195"			영웅문S(2015)
	보통매매 KOSDAQ매수	"62,800.00"	250				"1,554"			0:40:16
2015-10-30	쎌바이오텍	1	"63,100"				"2,983,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"63,100.00"					"1,555"			0:40:04
2015-10-30	쎌바이오텍	3	"190,500"				"2,983,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"63,500.00"					"1,558"			0:40:04
2015-10-30	쎌바이오텍	2	"127,200"				"2,983,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"63,600.00"					"1,560"			0:40:04
2015-10-30	쎌바이오텍	1	"63,700"		"444,560"		"2,539,047"			영웅문S(2015)
	보통매매 KOSDAQ매수	"63,700.00"	60				"1,561"			0:40:05
2015-11-02	쎌바이오텍	1	"64,400"		"64,400"		"4,104,877"			영웅문S(2015)
	보통매매 KOSDAQ매수	"64,400.00"					"1,562"			0:47:26
2015-11-04	쎌바이오텍	1	"61,700"		"61,700"		"2,827,747"			영웅문S(2015)
	보통매매 KOSDAQ매수	"61,700.00"					"1,563"			0:38:09
2015-11-12	쎌바이오텍	18	"1,056,600"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,700.00"					"1,581"			0:39:25
2015-11-12	쎌바이오텍	10	"590,000"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,000.00"					"1,591"			0:39:25
2015-11-12	쎌바이오텍	10	"591,000"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,100.00"					"1,601"			0:39:25
2015-11-12	쎌바이오텍	8	"475,200"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,400.00"					"1,609"			0:39:25
2015-11-12	쎌바이오텍	12	"715,200"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,600.00"					"1,621"			0:39:25
2015-11-12	쎌바이오텍	10	"598,000"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,800.00"					"1,631"			0:39:25
2015-11-12	쎌바이오텍	10	"599,000"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"59,900.00"					"1,641"			0:39:25
2015-11-12	쎌바이오텍	5	"300,000"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,000.00"					"1,646"			0:39:25
2015-11-12	쎌바이오텍	2	"120,400"				"18,807,527"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,200.00"					"1,648"			0:39:25
2015-11-12	쎌바이오텍	2	"121,000"		"5,167,170"		"13,640,357"			영웅문S(2015)
	보통매매 KOSDAQ매수	"60,500.00"	770				"1,650"			0:39:25
2015-11-23	쎌바이오텍	14	"813,400"				"144,017"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,100.00"					"1,664"			0:36:48
2015-11-23	쎌바이오텍	8	"465,600"				"144,017"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,200.00"					"1,672"			0:36:48
2015-11-23	쎌바이오텍	6	"349,800"				"144,017"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,300.00"					"1,678"			0:36:48
2015-11-23	쎌바이오텍	4	"233,600"				"144,017"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,400.00"					"1,682"			0:36:48
2015-11-23	쎌바이오텍	2	"117,000"				"144,017"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,500.00"					"1,684"			0:36:48
2015-11-23	쎌바이오텍	1	"58,600"		"2,038,300"		"-1,894,283"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,600.00"	300		"1,894,283"		"1,685"			0:36:48
2015-11-25	쎌바이오텍	5	"288,000"				"10,648,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,600.00"					"1,690"			0:39:50
2015-11-25	쎌바이오텍	5	"289,000"				"10,648,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,800.00"					"1,695"			0:39:50
2015-11-25	쎌바이오텍	3	"173,700"				"10,648,607"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,900.00"					"1,698"			0:39:50
2015-11-25	쎌바이오텍	2	"116,000"		"866,830"		"9,781,777"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,000.00"	130				"1,700"			0:39:50
2015-12-02	쎌바이오텍	13	"741,000"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,000.00"					"1,713"			0:38:21
2015-12-02	쎌바이오텍	12	"685,200"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,100.00"					"1,725"			0:38:21
2015-12-02	쎌바이오텍	11	"629,200"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,200.00"					"1,736"			0:38:21
2015-12-02	쎌바이오텍	10	"573,000"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,300.00"					"1,746"			0:38:21
2015-12-02	쎌바이오텍	9	"516,600"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,400.00"					"1,755"			0:38:21
2015-12-02	쎌바이오텍	8	"460,000"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,500.00"					"1,763"			0:38:21
2015-12-02	쎌바이오텍	10	"576,000"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,600.00"					"1,773"			0:38:21
2015-12-02	쎌바이오텍	8	"461,600"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,700.00"					"1,781"			0:38:21
2015-12-02	쎌바이오텍	6	"346,800"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,800.00"					"1,787"			0:38:21
2015-12-02	쎌바이오텍	4	"231,600"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,900.00"					"1,791"			0:38:21
2015-12-02	쎌바이오텍	3	"174,000"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,000.00"					"1,794"			0:38:21
2015-12-02	쎌바이오텍	2	"116,200"				"13,142,720"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,100.00"					"1,796"			0:38:21
2015-12-02	쎌바이오텍	1	"58,200"		"5,570,230"		"7,572,490"			영웅문S(2015)
	보통매매 KOSDAQ매수	"58,200.00"	830				"1,797"			0:38:21
2015-12-04	쎌바이오텍	2	"114,800"				"4,748,440"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,400.00"					"1,799"			0:38:25
2015-12-04	쎌바이오텍	1	"57,500"		"172,320"		"4,576,120"			영웅문S(2015)
	보통매매 KOSDAQ매수	"57,500.00"	20				"1,800"			0:38:25
2015-12-16	쎌바이오텍	2	"104,400"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"52,200.00"					"1,802"			0:39:38
2015-12-16	쎌바이오텍	3	"158,400"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"52,800.00"					"1,805"			0:39:38
2015-12-16	쎌바이오텍	2	"105,800"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"52,900.00"					"1,807"			0:39:38
2015-12-16	쎌바이오텍	2	"106,000"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,000.00"					"1,809"			0:39:38
2015-12-16	쎌바이오텍	5	"265,500"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,100.00"					"1,814"			0:39:38
2015-12-16	쎌바이오텍	6	"319,200"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,200.00"					"1,820"			0:39:38
2015-12-16	쎌바이오텍	7	"373,100"				"5,845,009"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,300.00"					"1,827"			0:39:38
2015-12-16	쎌바이오텍	3	"160,200"		"1,592,830"		"4,252,179"			영웅문S(2015)
	보통매매 KOSDAQ매수	"53,400.00"	230				"1,830"			0:39:38
2016-02-18	쎌바이오텍	10	"652,000"	"1,955"	"649,955"		"24,363,250"			영웅문S
	보통매매 KOSDAQ매도	"65,200.00"	90				"1,820"			0:41:12
2016-02-19	쎌바이오텍	2	"124,200"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"62,100.00"					"1,822"			0:40:38
2016-02-19	쎌바이오텍	2	"124,400"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"62,200.00"					"1,824"			0:40:38
2016-02-19	쎌바이오텍	3	"186,900"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"62,300.00"					"1,827"			0:40:38
2016-02-19	쎌바이오텍	2	"124,800"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"62,400.00"					"1,829"			0:40:38
2016-02-19	쎌바이오텍	3	"189,900"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"63,300.00"					"1,832"			0:40:38
2016-02-19	쎌바이오텍	2	"126,800"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"63,400.00"					"1,834"			0:40:38
2016-02-19	쎌바이오텍	2	"127,000"				"26,469,103"			영웅문S
	보통매매 KOSDAQ매수	"63,500.00"					"1,836"			0:40:38
2016-02-19	쎌바이오텍	2	"127,200"		"1,131,360"		"25,337,743"			영웅문S
	보통매매 KOSDAQ매수	"63,600.00"	160				"1,838"			0:40:38
2016-02-25	쎌바이오텍	2	"127,600"				"24,871,057"			영웅문S
	보통매매 KOSDAQ매수	"63,800.00"					"1,840"			0:40:57
2016-02-25	쎌바이오텍	1	"63,900"				"24,871,057"			영웅문S
	보통매매 KOSDAQ매수	"63,900.00"					"1,841"			0:40:57
2016-02-25	쎌바이오텍	1	"64,000"				"24,871,057"			영웅문S
	보통매매 KOSDAQ매수	"64,000.00"					"1,842"			0:40:57
2016-02-25	쎌바이오텍	1	"64,100"				"24,871,057"			영웅문S
	보통매매 KOSDAQ매수	"64,100.00"					"1,843"			0:40:57
2016-02-25	쎌바이오텍	1	"64,200"		"383,850"		"24,487,207"			영웅문S
	보통매매 KOSDAQ매수	"64,200.00"	50				"1,844"			0:40:57
2016-03-04	쎌바이오텍	1	"67,400"				"23,492,241"			영웅문S
	보통매매 KOSDAQ매수	"67,400.00"					"1,845"			0:42:39
2016-03-04	쎌바이오텍	1	"67,500"				"23,492,241"			영웅문S
	보통매매 KOSDAQ매수	"67,500.00"					"1,846"			0:42:39
2016-03-04	쎌바이오텍	1	"67,600"				"23,492,241"			영웅문S
	보통매매 KOSDAQ매수	"67,600.00"					"1,847"			0:42:39
2016-03-04	쎌바이오텍	1	"67,700"		"270,240"		"23,222,001"			영웅문S
	보통매매 KOSDAQ매수	"67,700.00"	40				"1,848"			0:42:39
2016-03-07	쎌바이오텍	4	"263,600"				"21,867,411"			영웅문S
	보통매매 KOSDAQ매수	"65,900.00"					"1,852"			0:40:00
2016-03-07	쎌바이오텍	3	"198,000"				"21,867,411"			영웅문S
	보통매매 KOSDAQ매수	"66,000.00"					"1,855"			0:40:00
2016-03-07	쎌바이오텍	3	"198,300"				"21,867,411"			영웅문S
	보통매매 KOSDAQ매수	"66,100.00"					"1,858"			0:40:00
2016-03-07	쎌바이오텍	2	"132,400"		"792,410"		"21,075,001"			영웅문S
	보통매매 KOSDAQ매수	"66,200.00"	110				"1,860"			0:40:00
2016-03-09	쎌바이오텍	3	"193,200"				"15,424,281"			영웅문S
	보통매매 KOSDAQ매수	"64,400.00"					"1,863"			0:43:56
2016-03-09	쎌바이오텍	2	"129,000"				"15,424,281"			영웅문S
	보통매매 KOSDAQ매수	"64,500.00"					"1,865"			0:43:56
2016-03-09	쎌바이오텍	2	"129,200"				"15,424,281"			영웅문S
	보통매매 KOSDAQ매수	"64,600.00"					"1,867"			0:43:56
2016-03-09	쎌바이오텍	1	"64,700"				"15,424,281"			영웅문S
	보통매매 KOSDAQ매수	"64,700.00"					"1,868"			0:43:56
2016-03-09	쎌바이오텍	2	"129,600"				"15,424,281"			영웅문S
	보통매매 KOSDAQ매수	"64,800.00"					"1,870"			0:43:56
2016-03-09	쎌바이오텍	1	"64,900"		"710,700"		"14,713,581"			영웅문S
	보통매매 KOSDAQ매수	"64,900.00"	100				"1,871"			0:43:56
2016-03-10	쎌바이오텍	3	"189,600"				"10,750,721"			영웅문S
	보통매매 KOSDAQ매수	"63,200.00"					"1,874"			0:43:35
2016-03-10	쎌바이오텍	1	"63,300"				"10,750,721"			영웅문S
	보통매매 KOSDAQ매수	"63,300.00"					"1,875"			0:43:35
2016-03-10	쎌바이오텍	1	"63,400"		"316,340"		"10,434,381"			영웅문S
	보통매매 KOSDAQ매수	"63,400.00"	40				"1,876"			0:43:35
2016-03-15	쎌바이오텍	1	"66,400"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"66,400.00"					"1,877"			0:43:28
2016-03-15	쎌바이오텍	3	"199,800"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"66,600.00"					"1,880"			0:43:28
2016-03-15	쎌바이오텍	3	"200,100"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"66,700.00"					"1,883"			0:43:28
2016-03-15	쎌바이오텍	1	"66,800"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"66,800.00"					"1,884"			0:43:28
2016-03-15	쎌바이오텍	2	"133,800"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"66,900.00"					"1,886"			0:43:28
2016-03-15	쎌바이오텍	2	"134,000"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"67,000.00"					"1,888"			0:43:28
2016-03-15	쎌바이오텍	2	"134,200"				"6,427,671"			영웅문S
	보통매매 KOSDAQ매수	"67,100.00"					"1,890"			0:43:28
2016-03-15	쎌바이오텍	1	"67,200"		"1,002,450"		"5,425,221"			영웅문S
	보통매매 KOSDAQ매수	"67,200.00"	150				"1,891"			0:43:28
2016-03-16	쎌바이오텍	2	"131,400"				"4,394,231"			영웅문S
	보통매매 KOSDAQ매수	"65,700.00"					"1,893"			0:55:33
2016-03-16	쎌바이오텍	1	"65,800"		"197,220"		"4,197,011"			영웅문S
	보통매매 KOSDAQ매수	"65,800.00"	20				"1,894"			0:55:33
2016-03-18	쎌바이오텍	5	"334,000"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"66,800.00"					"1,899"			0:56:03
2016-03-18	쎌바이오텍	4	"267,600"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"66,900.00"					"1,903"			0:56:03
2016-03-18	쎌바이오텍	3	"201,000"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,000.00"					"1,906"			0:56:03
2016-03-18	쎌바이오텍	2	"134,200"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,100.00"					"1,908"			0:56:03
2016-03-18	쎌바이오텍	4	"268,800"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,200.00"					"1,912"			0:56:03
2016-03-18	쎌바이오텍	2	"134,600"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,300.00"					"1,914"			0:56:03
2016-03-18	쎌바이오텍	2	"134,800"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,400.00"					"1,916"			0:56:03
2016-03-18	쎌바이오텍	1	"67,500"				"5,320,921"			영웅문S
	보통매매 KOSDAQ매수	"67,500.00"					"1,917"			0:56:03
2016-03-18	쎌바이오텍	1	"67,600"		"1,610,340"		"3,710,581"			영웅문S
	보통매매 KOSDAQ매수	"67,600.00"	240				"1,918"			0:56:03
2016-03-21	쎌바이오텍	6	"394,200"				"2,753,019"			영웅문S
	보통매매 KOSDAQ매수	"65,700.00"					"1,924"			0:54:22
2016-03-21	쎌바이오텍	4	"263,200"				"2,753,019"			영웅문S
	보통매매 KOSDAQ매수	"65,800.00"					"1,928"			0:54:22
2016-03-21	쎌바이오텍	2	"131,800"				"2,753,019"			영웅문S
	보통매매 KOSDAQ매수	"65,900.00"					"1,930"			0:54:22
2016-03-21	쎌바이오텍	2	"132,000"				"2,753,019"			영웅문S
	보통매매 KOSDAQ매수	"66,000.00"					"1,932"			0:54:22
2016-03-21	쎌바이오텍	2	"132,200"				"2,753,019"			영웅문S
	보통매매 KOSDAQ매수	"66,100.00"					"1,934"			0:54:22
2016-03-21	쎌바이오텍	1	"66,200"		"1,119,760"		"1,633,259"			영웅문S
	보통매매 KOSDAQ매수	"66,200.00"	160				"1,935"			0:54:22
2016-03-24	쎌바이오텍	3	"197,700"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"65,900.00"					"1,938"			0:44:47
2016-03-24	쎌바이오텍	4	"264,000"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"66,000.00"					"1,942"			0:44:47
2016-03-24	쎌바이오텍	3	"198,300"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"66,100.00"					"1,945"			0:44:47
2016-03-24	쎌바이오텍	2	"132,400"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"66,200.00"					"1,947"			0:44:47
2016-03-24	쎌바이오텍	2	"132,600"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"66,300.00"					"1,949"			0:44:47
2016-03-24	쎌바이오텍	1	"66,400"				"2,506,311"			영웅문S
	보통매매 KOSDAQ매수	"66,400.00"					"1,950"			0:44:47
2016-03-24	쎌바이오텍	1	"66,500"		"1,058,050"		"1,448,261"			영웅문S
	보통매매 KOSDAQ매수	"66,500.00"	150				"1,951"			0:44:47
2016-03-28	쎌바이오텍	2	"129,200"				"1,998,815"			영웅문S
	보통매매 KOSDAQ매수	"64,600.00"					"1,953"			0:41:50
2016-03-28	쎌바이오텍	2	"129,400"				"1,998,815"			영웅문S
	보통매매 KOSDAQ매수	"64,700.00"					"1,955"			0:41:50
2016-03-28	쎌바이오텍	1	"64,800"				"1,998,815"			영웅문S
	보통매매 KOSDAQ매수	"64,800.00"					"1,956"			0:41:50
